source,employer_name,city,state,zip,naics,workers_or_members,union_name,union_fnum,affiliation,sector,union_olms_sector,date,recognition_type,case_number,employer_id
F7_OLMS,Absolu Center for Nursing and Rehab at Gasport,Gasport,NY,14067-9212,62,63,SEIU/UHWE-1199,,,Private,,12/17/2010,F7_FILING,,0cde6c45aebde0b5
F7_OLMS,King Center Charter School,Buffalo,NY,14211,61,63,"King Center United Professionals/NYSUT/AFT/NEA, AFL-CIO ",,,Private,,12/4/2024,F7_FILING,,0f34427a97e6653a
F7_OLMS,Carnegie Valet Cleaning Corp.,Bronx,NY,10474,72,63,ILA 1964,68028,ILA,Private,OTHER,8/4/2020,F7_FILING,,f7eb230eb51ad6bc
F7_OLMS,M.C. Packaging Co. Inc aka M.C. Packaging Corp.,Farmingdale,NY,11735,31,63,Folding Box Corrugated Box & Display Workers 381,2463,USW,Private,PRIVATE,9/27/2021,F7_FILING,,488c67534c014920
F7_OLMS,Parochial Elementary School,Williamsville,NY,14221-2632,61,63,Diocesan Elementary Teachers Association-1,545781,AFT,Public,PUBLIC_SECTOR,5/24/2010,F7_FILING,,c9c50ca38cff46ce
F7_OLMS,Will Poultry Company,Buffalo,NY,14206-1803,48,63,IBT-264,38823,IBT,Private,PRIVATE,1/10/2012,F7_FILING,,e84111d7a4409cea
F7_OLMS,Frieslandcampina Ingredients NA INC,Delhi,NY,13753,42,63,Teamsters Local Union 317,48830,IBT,Private,PRIVATE,6/19/2018,F7_FILING,,0cb911b1bc87ef83
F7_OLMS,Brookdale Hospital and Medical Center,Brooklyn,NY,11212,54,63,L.Joseph Overton Brotherhood Security-,,,Private,,1/16/2017,F7_FILING,,1cf84530db6194eb
F7_OLMS,Royal Coach Lines,Yonkers,NY,10703,48,63,AMALGAMATED TRANSIT UNION   1181-1061,29994,ATU,Private,PRIVATE,5/19/2020,F7_FILING,,997ab43796669245
F7_OLMS,Heat & Hearty Soups LLC,Brooklyn,NY,11206,31,63,UFCW-1500,22675,UFCW,Private,PRIVATE,2/14/2017,F7_FILING,,647a9f2a34b902ca
F7_OLMS,Syracuse Insulation Contractors Association,Syracuse,NY,13204,23,63,HFIA-30,43689,HFIA,Private,OTHER,1/28/2011,F7_FILING,,071d621dbd82f293
F7_OLMS,METPAR CORPORATION,"WESTBURY,",NY,11590,23,63,"SHEET METAL, AIR, RAIL AND TRANSPORTATION WORKERS 137",3727,SMART,Private,RAILROAD_AIRLINE_RLA,10/12/2017,F7_FILING,,ae0cefc249048cd5
F7_OLMS,Absolut Center for Nursing and Rehab at Gasport,Gasport,NY,14067-9212,62,63,SEIU/UHWE-1199,,,Private,,12/17/2010,F7_FILING,,3315713c88fd86c6
F7_OLMS,Nyco Minerals Inc,Willsboro,NY,12996,21,63,USW  -00096,,,Private,,3/30/2017,F7_FILING,,2da3fe262882d053
F7_OLMS,Royal Coach Bus Lines,Thornwood,NY,10594-1135,48,63,IBT-456 Council 16,21006,IBT,Private,PRIVATE,3/27/2013,F7_FILING,,334846b8aafaba38
F7_OLMS,First Student Lisbon/Malone/Ogdensburg,Lisbon,NY,13658,48,62,UFCW Local 1,,,Private,,12/9/2019,F7_FILING,,0ccfccc8e6727a7c
F7_OLMS,Community Health of Buffalo,Buffalo,NY,14214,62,62,1199Service Employees International Union 1199,,,Private,,9/17/2025,F7_FILING,,2730c6a112cb22f2
F7_OLMS,"Harbor Terrace Adult Home and Assisited Living, LLC",New York,NY,11413,62,62,UFCW-2013,60069,UFCW,Private,PRIVATE,7/29/2013,F7_FILING,,1d544f35f0650615
F7_OLMS,Metallized Carbon Corporation,Ossining,NY,10562,31,62,North Atlantic States Regional Council of Carpenters Local 51,32720,CJA,Private,PRIVATE,10/6/2025,F7_FILING,,d1535c493b252597
F7_OLMS,Quality Lineals USA,Freeport,NY,11520,31,62,"United Brotherhood of Aluminum & Metal Workers of North America,  16",,,Private,,2/3/2021,F7_FILING,,416380452fae618b
F7_OLMS,Aramark Corporation - Barnard College Dining Services,New York,NY,10027,72,62,Transport Workers Union of America AFL-CIO-264,51888,TWU,Private,RAILROAD_AIRLINE_RLA,4/24/2013,F7_FILING,,410021d08d96c3b2
F7_OLMS,National Association of Blouse Manufacturers Association Inc.,New York,NY,10122-1802,31,62,WU-23-25,43996,WU,Private,OTHER,2/22/2010,F7_FILING,,68d232c0ee1bf147
F7_OLMS,Parker Hannifin Corporation,Marion,NY,14505,31,62,"Rochester regional joint board, workers united 1827",68685,WU,Private,OTHER,6/17/2019,F7_FILING,,648067043fa9fcf6
F7_OLMS,Surge Rehabilitation and Nursing LLC.,Middle Island,NY,11953,44,62,Retail Wholesale & Department Store Union/United Food & Commercial Workers Local 338,11901,RWDSU,Private,PRIVATE,10/3/2025,F7_FILING,,ea7d3ba4f9a9179c
F7_OLMS,The River Club of New York,New York,NY,10022,72,62,UNITE HERE 6,28501,UNITHE,Private,OTHER,3/13/2020,F7_FILING,,73ab6faf86975e37
F7_OLMS,Circle Line Sightseeing Inc.,New York,NY,10036,71,62,IOMMP/AMG Local 333,,,Private,,10/6/2017,F7_FILING,,702811861436368b
F7_OLMS,Whitney M. Young Jr. Health Services,Albany,NY,12207,62,62,1199SEIU United Healthcare Workers East 1199,,,Private,,3/1/2019,F7_FILING,,02e295f46adfe22d
F7_OLMS,Blossom Health Care Center,Rochester,NY,14610,62,62,SEIU/UHWE-1199,,,Private,,6/1/2012,F7_FILING,,309c1e9ca8f0e19a
F7_OLMS,First Student Inc - Gouverneur,Gouverneur,NY,13642-1217,48,62,UFCW-1,,,Private,,1/18/2010,F7_FILING,,52d06bea43e80636
F7_OLMS,Salem Hills Rehabilitation and Nursing Center,Purdys,NY,10578,62,62,SEIU/UHWE-1199,,,Private,,5/29/2012,F7_FILING,,5f95e5807664e47a
F7_OLMS,"AFCO AvPORTS Management, LLC.",White Plains,NY,10604,48,62,IBT-560,21915,IBT,Private,PRIVATE,10/12/2016,F7_FILING,,88bd47ee5ae00d28
F7_OLMS,NuCera Solutions LLC,New York,NY,10022,31,62,United Steel Workers 13-391,,,Private,,4/1/2021,F7_FILING,,9040313ac978aa4d
F7_OLMS,Imery's Steelcasting,Niagara Falls,NY,14306,31,62,United Steelworkers 00277-18,37939,USW,Private,PRIVATE,3/1/2022,F7_FILING,,87658fabd129f9d6
F7_OLMS,"Demolition Debris Asbestos Removal & Toxic Waste Removal Ind,",New York,NY,10014,23,62,IBT-282,9185,IBT,Private,PRIVATE,4/6/2011,F7_FILING,,db47adba805d1957
F7_OLMS,Climax Mfg Company,Lowville,NY,13367-2926,31,62,United Steelworkers-276,,,Private,,4/21/2011,F7_FILING,,982fd1510c7a0000
F7_OLMS,Chartwells,Brooklyn,NY,11214,72,61,Abington Cafeteria-,,,Private,,4/29/2011,F7_FILING,,71fb46c775f83bb3
F7_OLMS,"WKBW-TV/ E.W. Scripps Media, Inc.",Buffalo,NY,14202,71,61,"NABET-CWA, AFL-CIO 51025",36986,CWA,Private,OTHER,10/18/2018,F7_FILING,,7da70ce177470af9
F7_OLMS,Cintas Corporation,Port Washington,NY,11050-4649,31,61,LIUNA-550,540218,,Private,,6/2/2010,F7_FILING,,4dc880012dd6af97
F7_OLMS,Cardinal Health 200 Inc,Montgomery,NY,12549-2828,62,61,IBT-707,33570,IBT,Private,PRIVATE,1/18/2010,F7_FILING,,6d67e1bb4bf8e98d
F7_OLMS,"Fox Television Stations, Inc. and KDFW-TV",New York,NY,10036,71,61,IBEW-69,1195,IBEW,Private,PRIVATE,5/29/2014,F7_FILING,,8c8da51d6700c044
F7_OLMS,Devereux New York (Devereux Staff Association),Red Hook,NY,12504,81,61,NYSUT-,,,Private,,5/24/2011,F7_FILING,,612a3df208130c7e
F7_OLMS,G.A.F. Seelig Inc.,Woodside,NY,11377,48,61,IBT-553,9344,IBT,Private,PRIVATE,6/16/2017,F7_FILING,,de4a3672c6fa622d
F7_OLMS,SUNY @ Alfred ACES,Alfred,NY,14802,61,61,CSEA Local 1000 AFSCME Local 620,516821,AFSCME,Public,PUBLIC_SECTOR,9/26/2018,F7_FILING,,596a0529c984ee74
F7_OLMS,LM Hospitality Brooklyn Inc.,Brooklyn,NY,11201,72,61,USWU/IUJAT-947,,,Private,,3/18/2011,F7_FILING,,4962d18788ff7bac
F7_OLMS,"Interface Materials, inc.",Fulton,NY,13069,31,61,WU NY-NJ Regional Jt Bd-701-T,48335,WU,Private,OTHER,4/30/2017,F7_FILING,,a11a076d239e48c6
F7_OLMS,Matt Brewing Company,Utia,NY,13501,48,61,International Brotherhood of Teamsters 294,42415,IBT,Private,PRIVATE,9/24/2021,F7_FILING,,384538d9e177f83d
F7_OLMS,"John Hassall, Inc.",Westbury,NY,11590,31,61,HEA-,,,Private,,8/14/2012,F7_FILING,,8113f5125571fded
F7_OLMS,HALF HOLLOW HILLS CENTRAL SCHOOL DISTRICT ,DIX HILLS,NY,11746,48,61,AMALGAMATED TRANSIT UNION 1181-1061,29994,ATU,Private,PRIVATE,5/19/2020,F7_FILING,,8293d761a190e88f
F7_OLMS,SUNY at Alfred ACES,Alfred,NY,14802,61,61,CSEA Local 1000 AFSCME 620,516821,AFSCME,Public,PUBLIC_SECTOR,10/27/2021,F7_FILING,,b5a74107ba52222c
F7_OLMS,Sahlen Packing Inc.,Buffalo,NY,14206-2760,72,61,UFCW 1,,,Private,,9/7/2021,F7_FILING,,f9a2b08097721dfd
F7_OLMS,"Fox Television Stations, LLC on Behalf of KTVU-TV",New York,NY,10036,71,60,IBEW 45,44073,IBEW,Private,PRIVATE,1/25/2019,F7_FILING,,c6990165fae82a27
F7_OLMS,Brooklyn Philharmonic Orchestra Inc.,Brooklyn,NY,11201,71,60,AFM/AMGNY-802,10790,AFM,Private,OTHER,7/14/2014,F7_FILING,,9c9c0a796c3c7fb7
F7_OLMS,OTB Suffolk Regional,Islandia,NY,11749,,60,UFCW/PSSDC-517-S,7720,UFCW,Private,PRIVATE,9/9/2011,F7_FILING,,0a9aa376ba2138a5
F7_OLMS,Diemolding Corporation ,Canastota,NY,13032,31,60,"United Automobile, Aerospace, & Agricultural Implement Workers of America Local 1060",16376,UAW,Private,PRIVATE,3/3/2025,F7_FILING,,e16af52a2b97c9c7
F7_OLMS,Greater Hudson Valley Health System,Middletown,NY,10940,62,60,SEIU-1199,,,Private,,6/27/2017,F7_FILING,,fee67c8287f60709
F7_OLMS,Montefiore Medical Center: Moses HHA & CERC,Bronx,NY,10467,62,60,Physical Therapy Collective Negotiations Committee PTCNC ,,,Private,,9/22/2020,F7_FILING,,8cd40845ae441da9
F7_OLMS,NYU Langone -- DLAR Unit,New York,NY,10016,62,60,1199 SEIU United Healthcare Workers East ,,,Private,,6/15/2018,F7_FILING,,76ca631d91c15353
F7_OLMS,"The Little Orchestra Society Orpheon, Inc",New York,NY,10036,71,60,American Federation of Musicians 802,10790,AFM,Private,OTHER,6/5/2025,F7_FILING,,c51e947bcdd7451b
F7_OLMS,Syracuse University-Department of Public Safety,Syracuse,NY,13244-1100,92,60,SPFPA-950,543744,SPFPA,Private,OTHER,1/18/2010,F7_FILING,,cdd2bc72f4caa0a2
F7_OLMS,Johnson Control ,Albany,NY,12205,,60,Communications Workers of America District 4,,,Private,,3/30/2021,F7_FILING,,4a1b893e6915e967
F7_OLMS,NRC Environmental Services,Great river,NY,11739,31,60,ILWU-,,,Private,,2/6/2012,F7_FILING,,40cba71eb0d05d6d
F7_OLMS,Nassau/Suffolk Pump&Tank Installers Assoc. Inc,East Northport,NY,11731,23,60,UA 200,529417,PPF,Private,PRIVATE,2/25/2019,F7_FILING,,14fad778726013de
F7_OLMS,Gateway-Longview TA's,Buffalo,NY,14201,81,60,SEIU-200 United,,,Private,,3/5/2013,F7_FILING,,e6fcace566238320
F7_OLMS,Georgia Pacific Consumer Products,Plattsburgh,NY,12901,31,60,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union AFL-CIO 387",,,Private,,7/17/2025,F7_FILING,,08dd4aaa29ebf33b
F7_OLMS,Arkema Inc,Geneseo,NY,14454,31,60,United Steelworkers ,,,Private,,11/9/2020,F7_FILING,,2c6de195a92daed8
F7_OLMS,American Red Cross - Albany,West Henrietta,NY,14586,62,60,Communications Workers of America 1118,,,Private,,3/1/2018,F7_FILING,,ab88d7ecf1d83d5f
F7_OLMS,Silgan Containers Manufacturig Corporation,Lyons,NY,14489,31,60,UFCW 1,,,Private,,9/8/2020,F7_FILING,,17a985e9e3efe9f3
F7_OLMS,North Syracuse School District,North Syracuse,NY,13212,61,60,SEIU-200 United,,,Private,,1/17/2017,F7_FILING,,7df306d8ed32c976
F7_OLMS,The Building Contractors Ass. of West. and Mid-Hu ,Tarrytown,NY,10591,23,60,International Brotherhood of Teamsters 456,21006,IBT,Private,PRIVATE,3/18/2020,F7_FILING,,69b913887de52f12
F7_OLMS,"SC and BP1 LLC (Sheridan, Ridgeview and Williamsville) ",Buffalo,NY,14220,62,60,UFCW-1,,,Private,,12/6/2016,F7_FILING,,2d26d3d2c3033516
F7_OLMS,Metro Clean Express Inc.,Long Island City,NY,11101-5901,81,60,IBEW-3,,,Private,,4/20/2010,F7_FILING,,c8548adfa66ba1fb
F7_OLMS,Carthage Specialty Paper,Carthage,NY,13619,31,60,USW -276,,,Private,,2/17/2017,F7_FILING,,0943ade4a674efe2
F7_OLMS,Neenah Northeast LLC,Lowville,NY,13367,31,60,"United Steel, Paper & Forestry, Rubber, Manufacturing, Energy, Allied Industrial & Service Workers International Union AFL-CIO 1988",65514,USW,Private,PRIVATE,8/25/2025,F7_FILING,,14b35d00d9ebe364
F7_OLMS,Carpet & Flooring Industries,Lake Success,NY,11042,81,60,IBT-282,9185,IBT,Private,PRIVATE,2/19/2014,F7_FILING,,7dec0a8671083942
F7_OLMS,W. H. Christian & Sons Inc.,Brooklyn,NY,11222,81,60,LDFSJB WU (SEIU) Local,,,Private,,5/14/2018,F7_FILING,,2025bdf6de837563
F7_OLMS,Brooklyn Philharmonic Symphony Orchestra,Ridgepark,NY,11201-1063,71,60,AFM/AMGNY-802,10790,AFM,Private,OTHER,7/1/2010,F7_FILING,,335553b4c68fcea7
F7_OLMS,Compass Group (Crothall/Professional Services @ Lourdes Hospital),Buffalo,NY,14202,62,60,SEIU-200 United,,,Private,,1/28/2010,F7_FILING,,798ac60cef6ce9ab
F7_OLMS,Inter County Motor Coach,Babylon,NY,11702,,60,IBT-202,26719,IBT,Private,PRIVATE,4/4/2011,F7_FILING,,20a966758adc98f3
F7_OLMS,LIN TELEVISION Coropration d/b/a WIVB-TV,Buffalo,NY,14207-1903,71,60,NABET-25,,,Private,,2/16/2010,F7_FILING,,366f0c75771edf40
F7_OLMS,General Super Plating,E. Syracuse,NY,13057,31,60,IUE-CWA-81319,59748,CWA,Private,OTHER,8/18/2011,F7_FILING,,977ece6a4d10d220
F7_OLMS,Wesley Gardens,Rochester,NY,14607,62,60,Service Employees International Union/United Healthcare Workers East 1199,,,Private,,8/11/2025,F7_FILING,,7e5b8174b6fd1b64
F7_OLMS,SC and BPI LLC,Buffalo,NY,14220,62,60,UFCW Local 1,,,Private,,12/11/2019,F7_FILING,,f5bfd4dfdad1c758
F7_OLMS,Schenectady Family Health Services,Schenectady,NY,12307-1508,62,60,CSEA-728,540870,AFSCME,Public,PUBLIC_SECTOR,6/8/2010,F7_FILING,,a0b834d6c3d58733
F7_OLMS,Mechanical Trades Contractors Industries (Active) - IBT Local 282,Lake Success,NY,11042,23,60,IBT-282,9185,IBT,Private,PRIVATE,4/7/2014,F7_FILING,,2d1563a3ca6ca19e
F7_OLMS,Budget Avis Budget Rent-A-Car,,NY,,48,60,CWA-201,42781,CWA,Private,OTHER,1/18/2010,F7_FILING,,55eed3d026d4c269
F7_OLMS,"Hex NYC LLC. Hex East LLC, and Hex Squared LLC, as joint employers d/b/a Hex & Co.",New York,NY,10025,,60,"New York New Jersey Joint Board, Workers United a/w Service Employees International Union ",,,Private,,1/18/2024,F7_FILING,,34a654e44e6735b4
F7_OLMS,Fenner Precision Inc.,Buffalo,NY,14215,31,60,IBT-375,5014,IBT,Private,PRIVATE,7/1/2011,F7_FILING,,a7fd2b4fe5da60c7
F7_OLMS,Martine Center,White Plains,NY,10606,,60,International Brotherhood of Teamsters 210,46272,IBT,Private,PRIVATE,3/22/2025,F7_FILING,,f2fb2740d58ce2fb
F7_OLMS,Whitney M. Young Jr. Health Center,Albany,NY,12207,,60,1199SEIU ,,,Private,,3/30/2022,F7_FILING,,5ac411dec6a5071c
F7_OLMS,Inter-County Motor Coach,Babylon,NY,11702,48,60,IBT-202,26719,IBT,Private,PRIVATE,3/7/2011,F7_FILING,,d030726f35feddb0
F7_OLMS,ABM/Alliance for Downtown NY,New York,NY,10036,81,60,IBT 810,35479,IBT,Private,PRIVATE,12/29/2020,F7_FILING,,a8d8bb782c5e79c5
F7_OLMS,Coyne Textiles Service,Syracuse,NY,13221-4854,31,60,WU-2607,540227,WU,Private,OTHER,3/1/2010,F7_FILING,,856fd1c077e7f568
F7_OLMS,Sodexho,Buffalo,NY,14214-2648,62,60,SEIU-1199,,,Private,,3/12/2010,F7_FILING,,f993600c8d400c77
F7_OLMS,Richmond Home Need Service,Brooklyn,NY,10457,31,60,UFCW/PSSDC-517-S,7720,UFCW,Private,PRIVATE,9/9/2011,F7_FILING,,ae4fb8b703adcc7f
F7_OLMS,American Red Cross - Syracuse,West Henrietta,NY,14586,62,60,Communications Workers of America 1123,,,Private,,3/1/2018,F7_FILING,,2289e494f2c8649f
F7_OLMS,JC Decaux Street Furniture/Cleaning & Posting Serv,New York ,NY,10118,23,60,International Brotherhood of Electrical Workers AFL-CIO 3,,,Private,,6/9/2025,F7_FILING,,0fe9c6371ad6e325
F7_OLMS,Museum of Modern Art (MOMA),New York,NY,10019,81,60,IUOE-30,19779,IUOE,Private,PRIVATE,2/6/2014,F7_FILING,,e7bb293c0ad02d73
F7_OLMS,Fast Company Inc,New york,NY,10007,51,60,"Writers Guild of America East, Inc. ",,,Private,,10/29/2021,F7_FILING,,a818abd8cf0a1269
F7_OLMS,"Fox Television Stations, LLC and KDFW-TV",New York,NY,10036,71,60,IBEW 69,1195,IBEW,Private,PRIVATE,3/8/2018,F7_FILING,,492e727b30ad194b
F7_OLMS,Fox Entertainment Group Inc,New York,NY,,54,60,NABET / CWA-41,,,Private,,1/26/2011,F7_FILING,,79c817eb6abac5d0
F7_OLMS,Aramark Corporation @ MCU Stadium,Brooklyn,NY,11224,72,60,OPEIU-153,19065,OPEIU,Public,PUBLIC_SECTOR,3/4/2011,F7_FILING,,89d79f178d8692ab
F7_OLMS,Priority Production Services - UN Headquarters,New York,NY,10018,71,60,RTBE/IBEW-1212 ,23713,IBEW,Private,PRIVATE,5/30/2013,F7_FILING,,683b92c8763fe2d9
F7_OLMS,"NYSCO PRODUCTS, LLC",BRONX,NY,10473,48,60,TEAMSTERS 210,46272,IBT,Private,PRIVATE,10/16/2018,F7_FILING,,8cd4afcf7f89cc88
F7_OLMS,Golden Bridge Restaurant,New York,NY,10013-4801,44,60,Restaurant Workers Union-318,,,Private,,1/18/2010,F7_FILING,,a2bc46e7cf64873e
F7_OLMS,General Bearing Corporation,West Nyack,NY,10994,31,60,NYC District Council of Carpenters-N/A,,,Private,,8/22/2017,F7_FILING,,522c9e53c92cea5a
F7_OLMS,Jewish Home Lifecare System dba the New Jewish Home,New York,NY,10025,62,60,New York State Nurses Association ,,,Private,,12/9/2025,F7_FILING,,07f6bea6c9e33ea4
F7_OLMS,Regents Bus Services,Brooklyn,NY,11231-1544,48,60,TWU,,,Private,,1/18/2010,F7_FILING,,21ff987186c54680
F7_OLMS,LaFarge North America Inc. - WNY Division,Amherst,NY,14228,23,60,Truck Drivers Local -449,2199,IBT,Private,PRIVATE,9/9/2014,F7_FILING,,b2aa39b8e72ed926
F7_OLMS,Mobile Nursing and Rehabilitation LLC,Orchard Park,NY,14127,62,60,UFCW-1657,16150,UFCW,Private,PRIVATE,7/13/2010,F7_FILING,,0d243bf663a32b9d
F7_OLMS,Rochester School for the Deaf,Pittsford,NY,14534,61,60,Rochester School for the Deaf United Faculty Assoc-6072,,,Private,,5/13/2013,F7_FILING,,dec0b8399984c99a
F7_OLMS,Opportunity Charter School,New York,NY,10026,61,60,United Federation of Teachers 2,,,Private,,3/8/2022,F7_FILING,,098717d0f6282fbc
F7_OLMS,UlterPet,Albany,NY,12205,31,60,Rochester Regional Joint Board #471,544133,WU,Private,OTHER,7/26/2018,F7_FILING,,58d1e9955f9a9852
F7_OLMS,American Red Cross,West Henrietta,NY,14586,62,60,Communications Workers of America 1122,55902,CWA,Private,OTHER,3/1/2018,F7_FILING,,64b6cd632f38f7c9
F7_OLMS,Stonybrook University - Lackmann Food Services,Woodbury,NY,11797-2099,61,60,RWDSU/UFCW-1102,12614,RWDSU,Private,PRIVATE,12/15/2010,F7_FILING,,793bd5ab393af200
F7_OLMS,First Transit,Buffalo,NY,14206,48,60,IBT-449,2199,IBT,Private,PRIVATE,2/11/2013,F7_FILING,,304fe3617924c62f
F7_OLMS,VICELAND,New York,NY,10022,71,60,Writers Guild of America East ,,,Private,,11/7/2018,F7_FILING,,f54584bf70c595f8
F7_OLMS,Amber Charter School,New York ,NY,10029,61,60,United Federation of Teachers ,,,Private,,6/23/2022,F7_FILING,,3b0d0e2a3a0f3034
F7_OLMS,Beth Israel/ St Luke/ Roosevelt (Contiuum),New York,NY,10003,62,60,NYAPTA-,,,Private,,2/28/2012,F7_FILING,,889376d9cf9a0771
F7_OLMS,United Cerebral Palsy of New York City Inc. d/b/a Adapt Community Network,New York,NY,10038,,60,United Federation of Teachers AFT AFL-CIO Local 2,,,Private,,10/10/2019,F7_FILING,,40cfe57e2e7edcc3
F7_OLMS,New York University School of Medicine (Coler-Goldwater & Henry J. Carter Specialty Hosps & Nursing,New York,NY,10016,62,60,SEIU/DC-10MD,537311,SEIU,Public,PUBLIC_SECTOR,3/28/2014,F7_FILING,,40c4281bd345715a
F7_OLMS,Saratoga Race Course,Saratoga Springs,NY,12866,71,60,NYHMTC-,,,Private,,3/1/2011,F7_FILING,,dd60cb8112068671
F7_OLMS,Ebenezer Railcar Services,West Seneca,NY,14224,31,60,"United Automobile, Aerospace, & Agricultural Implement Workers of America Local 55",41658,UAW,Private,PRIVATE,11/21/2025,F7_FILING,,553fde61b421a52f
F7_OLMS,Bimbo Bakeries USA,OLEAN,NY,14760-0513,31,60,BCTGM-116,24152,BCTGMI,Private,OTHER,11/16/2012,F7_FILING,,edec898de4a89a2c
F7_OLMS,"M. Slavin & Sons, Lt.",Bronx,NY,10474,42,60,USWUGNY/UFCW-359,,,Private,,11/29/2012,F7_FILING,,84b858c698b38609
F7_OLMS,"Saks & Company, d/b/a Saks Fifth Avenue",New York,NY,10022,44,60,RWDSU UFCW 1102,12614,RWDSU,Private,PRIVATE,4/30/2021,F7_FILING,,951796c6dac642ca
F7_OLMS,NEW YORK BLOOD CENTER - 806 DRIVERS,NEW YORK,NY,10065,62,60,International Brotherhood of Teamsters 202,26719,IBT,Private,PRIVATE,1/20/2022,F7_FILING,,60a6fe6a8ccc207c
F7_OLMS,IBS Services Group The,Long Island City,NY,11101,81,60,AITNWA-223,26025,,Private,,10/28/2016,F7_FILING,,4f31ec93d0a966cc
F7_OLMS,Niagara Falls Memorial Medical Center-Health Home,Niagara Falls,NY,14301,62,60,1199 SEIU United Healthcare Workers East 1199,,,Private,,4/15/2021,F7_FILING,,c6fb9366acb41ca7
F7_OLMS,"Fox Television Stations, LLC d/b/a WJBK-TV",New York,NY,10036,71,60,"NABET-CWA, AFL-CIO 43",,,Private,,10/5/2017,F7_FILING,,3e2704f56f055fac
F7_OLMS,Showman Fabricators,Long Island City,NY,11101-4404,31,60,IATSE-4,,,Private,,1/23/2012,F7_FILING,,5022c591f1c855e4
F7_OLMS,V. Garofalo & Sons Carting Inc.,Brentwood,NY,11717,56,60,USW/IUJAT-339,67682,USW,Private,PRIVATE,11/17/2010,F7_FILING,,1e63017333688ad5
F7_OLMS,Gateway Longview (Residential/Maintenance Crisis/Cab/Ind. Living),Williamsville,NY,14221-5821,62,60,SEIU-200 United,,,Private,,7/7/2010,F7_FILING,,73d926a7bf91dfd0
F7_OLMS,St. Francis Hospital,Poughkeepsie,NY,12601,62,60,SEIU-1199,,,Private,,3/18/2014,F7_FILING,,2e3d9b84628bbef8
F7_OLMS,JC Decaux Street Furniture/Maintenance and Repairs,New York,NY,10118,23,60,International Brotherhood of Electrical Workers AFL-CIO 3,,,Private,,6/9/2025,F7_FILING,,2e82035f73a01818
F7_OLMS,Nassau and Suffolk Pump and Tank Installers Associ,East Nortport,NY,11731-6405,23,60,UA-200,529417,PPF,Private,PRIVATE,4/4/2013,F7_FILING,,8cbc115c723187b7
F7_OLMS,Compass /RA @New York Times 620 8th Ave,Rye Brook,NY,10573,72,60,UNITE - HERE-100,515249,UNITHE,Private,OTHER,4/7/2014,F7_FILING,,9ba31bd7e0e6cb1b
F7_OLMS,AEI / DHL Global Forwarding - Driver / Warehouse Unit,Jamaica,NY,11430,48,60,IBT-295,15398,IBT,Private,PRIVATE,10/17/2016,F7_FILING,,bb1b69654c886612
F7_OLMS,NYU Langone -- Woodhull/Cumberland Affiliation,New York,NY,10016,62,60,1199 SEIU United Healthcare Workers East ,,,Private,,6/15/2018,F7_FILING,,4d8f3e6f38c1057d
F7_OLMS,Peroxychem LLC.,Tonawanda,NY,14150,31,59,International Chemical Workers Union -76C,23240,UFCW,Private,PRIVATE,3/2/2017,F7_FILING,,803b683d94f69460
F7_OLMS,Standard & Poors Global,New York,NY,10041,54,59,"The NewsGuild New York, CWA Local 31003",3705,CWA,Private,OTHER,12/8/2025,F7_FILING,,0022b2aa7fcad446
F7_OLMS,Erie Logistics/Tops Markets (Freezer),Buffalo,NY,14221,48,59,Teamsters 264,38823,IBT,Private,PRIVATE,2/11/2020,F7_FILING,,99d0b15e00e6edeb
F7_OLMS,Aerco International,Blauvelt,NY,10913,,59,IAMAW 315,13412,IAM,Private,RAILROAD_AIRLINE_RLA,2/4/2022,F7_FILING,,6b91defdbe37677b
F7_OLMS,Aerco,Blauvelt,NY,10913,,59,IAMAW Local 315,13412,IAM,Private,RAILROAD_AIRLINE_RLA,7/19/2019,F7_FILING,,d7bb9b84b38fd3d1
F7_OLMS,Absolut Gasport,Gasport,NY,14067,62,59,1199 SEIU United Healthcare Workers East 1199,,,Private,,1/16/2020,F7_FILING,,9f5feea230d00d81
F7_OLMS,Milliard Fillmore Surgery Center LLC,Williamsville,NY,14221-1713,62,59,CWA-1168 ,515463,CWA,Private,OTHER,2/22/2010,F7_FILING,,760d0542187425bf
F7_OLMS,Boulevard Alps,Flushing,NY,11365,62,59,UFCW-348,60069,UFCW,Private,PRIVATE,3/5/2013,F7_FILING,,3108410e403d7952
F7_OLMS,Saratoga County Economic Opportunity Council Head Start Program,Ballston Spa,NY,12020,61,59,"CSEA, AFSCME, AFL-CIO Local 1000 754",544378,AFSCME,Public,PUBLIC_SECTOR,2/21/2020,F7_FILING,,063175f1fa83e547
F7_OLMS,Greyston Bakery,Yonkers,NY,10701,31,59,"Bakery, Confectionery, Tobacco Workers and Grain Millers International Union 53",544464,BCTGMI,Private,OTHER,10/29/2020,F7_FILING,,b18595b2b38de2e0
F7_OLMS,Chartwells at Levittown School District,Rye Brook,NY,10573,72,59,CCWA -528,,,Private,,8/4/2017,F7_FILING,,be58c8489f4a0843
F7_OLMS,Highland Park Rehabilitation & Nursing Center,Wellsville,NY,14895,62,59,1199SEIU United Healthcare Workers East 1199,,,Private,,8/22/2018,F7_FILING,,b8309536c8025cd1
